,Code,Country,Year,Migration Type,Total Migration,Gender,Country 1,Country 1 Count,Country 2,Country 2 Count,Country 3,Country 3 Count,Country 4,Country 4 Count,Country 5,Country 5 Count,Migrants Under 15 years old,Migrants 20-29 years old,Migrants 30-39 years old,Migrants 40-49 years old,Migrants 50 years old and older
702,404,Kenya,2015,Emigration,217481,female,United Kingdom,64161,United States of America,61563,Uganda,19016,Canada,12824,United Republic of Tanzania,11734,,,,,
703,404,Kenya,2015,Emigration,241856,male,United Kingdom,69990,United States of America,57647,Uganda,24496,United Republic of Tanzania,15513,South Africa,14926,,,,,
704,404,Kenya,2015,Emigration,459337,total,United Kingdom,134151,United States of America,119210,Uganda,43512,Canada,27415,United Republic of Tanzania,27247,,,,,
705,404,Kenya,2015,Immigration,541644,female,Somalia,250295,Uganda,157796,South Sudan,47296,Ethiopia,20032,United Republic of Tanzania,19823,184006,50262,97203,81159,58102
706,404,Kenya,2015,Immigration,542713,male,Somalia,238175,Uganda,175993,South Sudan,45059,United Republic of Tanzania,20112,Ethiopia,16857,185771,50131,95531,79211,58592
707,404,Kenya,2015,Immigration,1084357,total,Somalia,488470,Uganda,333789,South Sudan,92355,United Republic of Tanzania,39935,Ethiopia,36889,369777,100393,192734,160370,116694
708,404,Kenya,2017,Emigration,235562,female,United Kingdom,67059,United States of America,63605,Uganda,26670,United Republic of Tanzania,13984,Canada,13333,,,,,
709,404,Kenya,2017,Emigration,265642,male,United Kingdom,73961,United States of America,59559,Uganda,34831,United Republic of Tanzania,18488,South Africa,15786,,,,,
710,404,Kenya,2017,Emigration,501204,total,United Kingdom,141020,United States of America,123164,Uganda,61501,United Republic of Tanzania,32472,Canada,28502,,,,,
711,404,Kenya,2017,Immigration,538724,female,Somalia,248947,Uganda,156945,South Sudan,47041,Ethiopia,19924,United Republic of Tanzania,19716,178327,47291,95634,83316,59863
712,404,Kenya,2017,Immigration,539848,male,Somalia,236917,Uganda,175063,South Sudan,44821,United Republic of Tanzania,20005,Ethiopia,16768,180074,47160,93959,81298,60364
713,404,Kenya,2017,Immigration,1078572,total,Somalia,485864,Uganda,332008,South Sudan,91862,United Republic of Tanzania,39721,Ethiopia,36692,358401,94451,189593,164614,120227
714,566,Nigeria,1990,Emigration,256747,female,Cameroon,60603,United States of America,36436,United Kingdom,22988,Côte d'Ivoire,15798,Niger,15484,,,,,
715,566,Nigeria,1990,Emigration,191713,male,Cameroon,44537,United Kingdom,22996,Niger,22835,United States of America,18914,Côte d'Ivoire,15554,,,,,
716,566,Nigeria,1990,Emigration,448460,total,Cameroon,105140,United States of America,55350,United Kingdom,45984,Niger,38319,Côte d'Ivoire,31352,,,,,
717,566,Nigeria,1990,Immigration,256166,female,Benin,54193,Ghana,42256,Togo,26304,Niger,19884,Mali,8179,97046,15009,44218,25926,9949
718,566,Nigeria,1990,Immigration,200455,male,Benin,42406,Ghana,33066,Togo,20582,Niger,15558,Mali,6399,101383,15426,53563,47432,22277
719,566,Nigeria,1990,Immigration,456621,total,Benin,96599,Ghana,75322,Togo,46886,Niger,35442,Mali,14578,198429,30435,97781,73358,32226
720,566,Nigeria,1995,Emigration,300035,female,United States of America,63852,Cameroon,56266,United Kingdom,32488,Côte d'Ivoire,18250,Benin,13445,,,,,
721,566,Nigeria,1995,Emigration,220664,male,Cameroon,41552,United Kingdom,32680,United States of America,32566,Côte d'Ivoire,18236,Niger,15830,,,,,
722,566,Nigeria,1995,Emigration,520699,total,Cameroon,97818,United States of America,96418,United Kingdom,65168,Côte d'Ivoire,36486,Niger,28313,,,,,
723,566,Nigeria,1995,Immigration,258091,female,Benin,65530,Ghana,45306,Togo,29233,Niger,22219,Mali,21880,99260,14163,38305,31338,12464
724,566,Nigeria,1995,Immigration,204908,male,Benin,52026,Ghana,35970,Togo,23209,Niger,17639,Mali,17371,103138,14541,43786,51116,26927
725,566,Nigeria,1995,Immigration,462999,total,Benin,117556,Ghana,81276,Togo,52442,Niger,39858,Mali,39251,202398,28704,82091,82454,39391
726,566,Nigeria,2000,Emigration,346630,female,United States of America,91915,Cameroon,51929,United Kingdom,42450,Côte d'Ivoire,17785,Benin,14739,,,,,
727,566,Nigeria,2000,Emigration,253072,male,United States of America,46451,United Kingdom,42999,Cameroon,38566,Côte d'Ivoire,17822,Italy,16918,,,,,
728,566,Nigeria,2000,Emigration,599702,total,United States of America,138366,Cameroon,90495,United Kingdom,85449,Côte d'Ivoire,35607,Italy,26781,,,,,
729,566,Nigeria,2000,Immigration,270211,female,Benin,79318,Ghana,50112,Mali,36273,Togo,33284,Niger,25404,102472,17010,34801,35766,16262
730,566,Nigeria,2000,Immigration,217671,male,Benin,63894,Ghana,40367,Mali,29220,Togo,26811,Niger,20464,105852,17450,38158,52507,32972
731,566,Nigeria,2000,Immigration,487882,total,Benin,143212,Ghana,90479,Mali,65493,Togo,60095,Niger,45868,208324,34460,72959,88273,49234
732,566,Nigeria,2005,Emigration,423738,female,United States of America,87229,United Kingdom,67665,Cameroon,57127,Benin,19215,Italy,18166,,,,,
733,566,Nigeria,2005,Emigration,359254,male,United States of America,86919,United Kingdom,65877,Cameroon,44594,Italy,23349,Côte d'Ivoire,17977,,,,,
734,566,Nigeria,2005,Emigration,782992,total,United States of America,174148,United Kingdom,133542,Cameroon,101721,Italy,41515,Côte d'Ivoire,35940,,,,,
735,566,Nigeria,2005,Immigration,564384,female,Benin,165669,Ghana,104666,Mali,75762,Togo,69518,Niger,53061,182987,35056,59231,66076,36780
736,566,Nigeria,2005,Immigration,404910,male,Benin,118854,Ghana,75090,Mali,54353,Togo,49872,Niger,38065,216272,41177,72405,100523,76567
737,566,Nigeria,2005,Immigration,969294,total,Benin,284523,Ghana,179756,Mali,130115,Togo,119390,Niger,91126,399259,76233,131636,166599,113347
738,566,Nigeria,2010,Emigration,540660,female,United States of America,106813,United Kingdom,99026,Cameroon,49494,Ghana,32812,Italy,26469,,,,,
739,566,Nigeria,2010,Emigration,445205,male,United States of America,109396,United Kingdom,93482,Cameroon,33254,Italy,29780,Ghana,24244,,,,,
740,566,Nigeria,2010,Emigration,985865,total,United States of America,216209,United Kingdom,192508,Cameroon,82748,Ghana,57056,Italy,56249,,,,,
741,566,Nigeria,2010,Immigration,575671,female,Benin,168982,Ghana,106759,Mali,77277,Togo,70908,Niger,54122,190246,35814,56385,60355,41562
742,566,Nigeria,2010,Immigration,413008,male,Benin,121232,Ghana,76592,Mali,55441,Togo,50870,Niger,38827,231127,42314,68501,86754,80087
743,566,Nigeria,2010,Immigration,988679,total,Benin,290214,Ghana,183351,Mali,132718,Togo,121778,Niger,92949,421373,78128,124886,147109,121649
744,566,Nigeria,2015,Emigration,638723,female,United States of America,133684,United Kingdom,101174,Cameroon,61591,Ghana,39242,Niger,35202,,,,,
745,566,Nigeria,2015,Emigration,541866,male,United States of America,139411,United Kingdom,98042,Cameroon,47106,Niger,37977,Italy,30318,,,,,
746,566,Nigeria,2015,Emigration,1180589,total,United States of America,273095,United Kingdom,199216,Cameroon,108697,Niger,73179,Ghana,67629,,,,,
747,566,Nigeria,2015,Immigration,657887,female,Benin,193115,Ghana,122006,Mali,88314,Togo,81034,Niger,61851,252960,45346,72227,70007,57459
748,566,Nigeria,2015,Immigration,541228,male,Benin,158870,Ghana,100371,Mali,72653,Togo,66664,Niger,50882,270975,46967,75765,84042,90939
749,566,Nigeria,2015,Immigration,1199115,total,Benin,351985,Ghana,222377,Mali,160967,Togo,147698,Niger,112733,523935,92313,147992,154049,148398
750,566,Nigeria,2017,Emigration,678386,female,United States of America,138118,United Kingdom,105813,Cameroon,65376,Niger,47927,Ghana,41027,,,,,
751,566,Nigeria,2017,Emigration,577039,male,United States of America,144035,United Kingdom,103604,Niger,50922,Cameroon,50143,Italy,30777,,,,,
752,566,Nigeria,2017,Emigration,1255425,total,United States of America,282153,United Kingdom,209417,Cameroon,115519,Niger,98849,Ghana,70705,,,,,
753,566,Nigeria,2017,Immigration,677624,female,Benin,198909,Ghana,125667,Mali,90963,Togo,83465,Niger,63706,259217,50701,80365,64104,54504
754,566,Nigeria,2017,Immigration,557464,male,Benin,163635,Ghana,103381,Mali,74832,Togo,68663,Niger,52408,277439,52480,84252,76748,86512
755,566,Nigeria,2017,Immigration,1235088,total,Benin,362544,Ghana,229048,Mali,165795,Togo,152128,Niger,116114,536656,103181,164617,140852,141016
756,706,Somalia,1990,Emigration,448139,female,Ethiopia,324269,Djibouti,54118,Yemen,21042,Canada,9501,Sweden,5473,,,,,
757,706,Somalia,1990,Emigration,398828,male,Ethiopia,292671,Djibouti,47098,Yemen,15729,Canada,10016,Italy,7738,,,,,
758,706,Somalia,1990,Emigration,846967,total,Ethiopia,616940,Djibouti,101216,Yemen,36771,Canada,19517,Italy,11363,,,,,
759,706,Somalia,1990,Immigration,244201,female,Ethiopia,234861,Afghanistan,0,Peru,0,Nicaragua,0,Niger,0,104950,21719,43680,33666,16789
760,706,Somalia,1990,Immigration,234093,male,Ethiopia,225139,Afghanistan,0,Peru,0,Nicaragua,0,Niger,0,95727,15762,38825,45950,28312
761,706,Somalia,1990,Immigration,478294,total,Ethiopia,460000,Afghanistan,0,Peru,0,Nicaragua,0,Niger,0,200677,37481,82505,79616,45101
762,706,Somalia,1995,Emigration,470679,female,Ethiopia,231129,Kenya,54743,Djibouti,44204,Yemen,35648,Libya,26153,,,,,
763,706,Somalia,1995,Emigration,428799,male,Ethiopia,228486,Kenya,49000,Djibouti,38421,Yemen,26036,Libya,13935,,,,,
764,706,Somalia,1995,Emigration,899478,total,Ethiopia,459615,Kenya,103743,Djibouti,82625,Yemen,61684,Libya,40088,,,,,
765,706,Somalia,1995,Immigration,10282,female,Ethiopia,9490,Afghanistan,0,Peru,0,Nicaragua,0,Niger,0,4108,854,1733,1339,671
766,706,Somalia,1995,Immigration,9245,male,Ethiopia,8554,Afghanistan,0,Peru,0,Nicaragua,0,Niger,0,4003,669,1649,1935,1195
767,706,Somalia,1995,Immigration,19527,total,Ethiopia,18044,Afghanistan,0,Peru,0,Nicaragua,0,Niger,0,8111,1523,3382,3274,1866
768,706,Somalia,2000,Emigration,516775,female,Ethiopia,182322,Kenya,82223,Libya,51219,Djibouti,44574,Yemen,39512,,,,,
769,706,Somalia,2000,Emigration,487668,male,Ethiopia,207097,Kenya,76974,Djibouti,38656,Yemen,29500,Libya,25699,,,,,
770,706,Somalia,2000,Emigration,1004443,total,Ethiopia,389419,Kenya,159197,Djibouti,83230,Libya,76918,Yemen,69012,,,,,
771,706,Somalia,2000,Immigration,10622,female,Ethiopia,293,Afghanistan,0,Peru,0,Nicaragua,0,Niger,0,3317,807,2014,1653,941
772,706,Somalia,2000,Immigration,9465,male,Ethiopia,262,Afghanistan,0,Peru,0,Nicaragua,0,Niger,0,3115,608,1854,2332,1638
773,706,Somalia,2000,Immigration,20087,total,Ethiopia,555,Afghanistan,0,Peru,0,Nicaragua,0,Niger,0,6432,1415,3868,3985,2579
774,706,Somalia,2005,Emigration,618624,female,Ethiopia,161785,Kenya,138122,Libya,61493,Yemen,56367,Djibouti,43138,,,,,
775,706,Somalia,2005,Emigration,531859,male,Ethiopia,165760,Kenya,121584,United States of America,38358,United Kingdom,37885,Yemen,35755,,,,,
776,706,Somalia,2005,Emigration,1150483,total,Ethiopia,327545,Kenya,259706,Yemen,92122,Libya,84755,United States of America,76917,,,,,
777,706,Somalia,2005,Immigration,11047,female,Ethiopia,605,Eritrea,10,Afghanistan,0,Paraguay,0,Nicaragua,0,3345,823,1845,1678,1044
778,706,Somalia,2005,Immigration,9623,male,Ethiopia,537,Eritrea,7,Afghanistan,0,Paraguay,0,Nicaragua,0,3196,670,1762,2269,1787
779,706,Somalia,2005,Immigration,20670,total,Ethiopia,1142,Eritrea,17,Afghanistan,0,Paraguay,0,Nicaragua,0,6541,1493,3607,3947,2831
780,706,Somalia,2010,Emigration,836844,female,Kenya,203624,Ethiopia,189516,Yemen,106916,Libya,67567,United States of America,59618,,,,,
781,706,Somalia,2010,Emigration,741389,male,Kenya,195129,Ethiopia,172093,Yemen,87477,United States of America,60957,United Kingdom,55649,,,,,
782,706,Somalia,2010,Emigration,1578233,total,Kenya,398753,Ethiopia,361609,Yemen,194393,United States of America,120575,United Kingdom,98604,,,,,
783,706,Somalia,2010,Immigration,12914,female,Ethiopia,996,Eritrea,20,Afghanistan,0,Paraguay,0,Nicaragua,0,3831,950,1932,1933,1291
784,706,Somalia,2010,Immigration,11081,male,Ethiopia,886,Eritrea,17,Afghanistan,0,Paraguay,0,Nicaragua,0,3697,822,1898,2507,2172
785,706,Somalia,2010,Immigration,23995,total,Ethiopia,1882,Eritrea,37,Afghanistan,0,Paraguay,0,Nicaragua,0,7528,1772,3830,4440,3463
786,706,Somalia,2015,Emigration,1004255,female,Kenya,250295,Ethiopia,225826,Yemen,145880,Libya,75791,Djibouti,49768,,,,,
787,706,Somalia,2015,Emigration,920647,male,Kenya,238175,Ethiopia,217084,Yemen,129803,United Kingdom,65267,United States of America,45172,,,,,
788,706,Somalia,2015,Emigration,1924902,total,Kenya,488470,Ethiopia,442910,Yemen,275683,United Kingdom,114110,Libya,104539,,,,,
789,706,Somalia,2015,Immigration,21904,female,Ethiopia,6540,Yemen,2942,Eritrea,19,Afghanistan,0,Paraguay,0,6915,1668,3283,3345,2321
790,706,Somalia,2015,Immigration,19674,male,Ethiopia,6539,Yemen,2941,Eritrea,15,Afghanistan,0,Paraguay,0,6282,1379,3074,4092,3719
791,706,Somalia,2015,Immigration,41578,total,Ethiopia,13079,Yemen,5883,Eritrea,34,Afghanistan,0,Paraguay,0,13197,3047,6357,7437,6040
792,706,Somalia,2017,Emigration,1035586,female,Kenya,248947,Ethiopia,238168,Yemen,147578,Libya,77489,Djibouti,51406,,,,,
793,706,Somalia,2017,Emigration,952872,male,Kenya,236917,Ethiopia,229340,Yemen,131313,United Kingdom,68970,United States of America,46670,,,,,
794,706,Somalia,2017,Emigration,1988458,total,Kenya,485864,Ethiopia,467508,Yemen,278891,United Kingdom,119953,Libya,106880,,,,,
795,706,Somalia,2017,Immigration,23549,female,Ethiopia,6867,Yemen,4478,Eritrea,20,Afghanistan,0,Paraguay,0,7143,1796,3685,3539,2527
796,706,Somalia,2017,Immigration,21319,male,Ethiopia,6865,Yemen,3663,Eritrea,15,Afghanistan,0,Paraguay,0,6380,1461,3394,4265,4007
797,706,Somalia,2017,Immigration,44868,total,Ethiopia,13732,Yemen,8141,Eritrea,35,Afghanistan,0,Paraguay,0,13523,3257,7079,7804,6534
798,710,South Africa,1990,Emigration,160035,female,United Kingdom,30985,Australia,29023,United States of America,16657,Mozambique,14756,Canada,11552,,,,,
799,710,South Africa,1990,Emigration,167626,male,United Kingdom,35936,Australia,29661,United States of America,18050,Mozambique,14057,Canada,12177,,,,,
800,710,South Africa,1990,Emigration,327661,total,United Kingdom,66921,Australia,58684,United States of America,34707,Mozambique,28813,Canada,23729,,,,,
801,710,South Africa,1990,Immigration,717227,female,Mozambique,246668,Lesotho,143738,United Kingdom,47415,Zimbabwe,35063,Swaziland,25065,61057,32140,99181,86324,66754
802,710,South Africa,1990,Immigration,446656,male,Mozambique,99765,United Kingdom,69947,Lesotho,43281,Zimbabwe,26812,Germany,18703,53084,38645,192825,182860,125962
803,710,South Africa,1990,Immigration,1163883,total,Mozambique,346433,Lesotho,187019,United Kingdom,117362,Zimbabwe,61875,Swaziland,34114,114141,70785,292006,269184,192716
804,710,South Africa,1995,Emigration,197299,female,United Kingdom,47600,Australia,30023,United States of America,24170,Mozambique,15282,Canada,14514,,,,,
805,710,South Africa,1995,Emigration,205129,male,United Kingdom,53371,Australia,31116,United States of America,25619,Canada,15469,Mozambique,14220,,,,,
806,710,South Africa,1995,Emigration,402428,total,United Kingdom,100971,Australia,61139,United States of America,49789,Canada,29983,Mozambique,29502,,,,,
807,710,South Africa,1995,Immigration,611083,female,Mozambique,218533,Lesotho,91247,United Kingdom,48929,Zimbabwe,47853,Swaziland,19006,47260,27567,75243,75569,62838
808,710,South Africa,1995,Immigration,392724,male,Mozambique,102126,United Kingdom,56842,Lesotho,39650,Zimbabwe,34891,Germany,12978,49435,36520,127059,145270,117007
809,710,South Africa,1995,Immigration,1003807,total,Mozambique,320659,Lesotho,130897,United Kingdom,105771,Zimbabwe,82744,Swaziland,28635,96695,64087,202302,220839,179845
810,710,South Africa,2000,Emigration,250579,female,United Kingdom,64877,Australia,39830,United States of America,31874,Canada,17824,Mozambique,13544,,,,,
811,710,South Africa,2000,Emigration,261730,male,United Kingdom,71843,Australia,40810,United States of America,33297,Canada,19125,Mozambique,13408,,,,,
812,710,South Africa,2000,Emigration,512309,total,United Kingdom,136720,Australia,80640,United States of America,65171,Canada,36949,Mozambique,26952,,,,,
813,710,South Africa,2000,Immigration,600032,female,Mozambique,170677,Zimbabwe,72838,Lesotho,63068,United Kingdom,61581,Namibia,22048,33134,26036,82599,80962,66565
814,710,South Africa,2000,Immigration,401793,male,Mozambique,63597,United Kingdom,62421,Zimbabwe,54235,Lesotho,48820,Namibia,21567,36865,35807,140222,142033,105684
815,710,South Africa,2000,Immigration,1001825,total,Mozambique,234274,Zimbabwe,127073,United Kingdom,124002,Lesotho,111888,Namibia,43615,69999,61843,222821,222995,172249
816,710,South Africa,2005,Emigration,304237,female,United Kingdom,75990,Australia,56810,United States of America,35941,New Zealand,19345,Canada,18800,,,,,
817,710,South Africa,2005,Emigration,313789,male,United Kingdom,83239,Australia,57350,United States of America,37123,New Zealand,20510,Canada,19630,,,,,
818,710,South Africa,2005,Emigration,618026,total,United Kingdom,159229,Australia,114160,United States of America,73064,New Zealand,39855,Canada,38430,,,,,
819,710,South Africa,2005,Immigration,712219,female,Mozambique,147716,Zimbabwe,147715,Lesotho,74023,United Kingdom,73053,Namibia,26243,44756,30945,105634,102533,82116
820,710,South Africa,2005,Immigration,498717,male,United Kingdom,75457,Mozambique,73152,Zimbabwe,73151,Lesotho,59914,Namibia,25967,45083,36370,150613,176710,139981
821,710,South Africa,2005,Immigration,1210936,total,Zimbabwe,220867,Mozambique,220867,United Kingdom,148510,Lesotho,133937,Namibia,52210,89839,67315,256247,279243,222097
822,710,South Africa,2010,Emigration,365155,female,United Kingdom,94093,Australia,77830,United States of America,40446,New Zealand,23503,Canada,20132,,,,,
823,710,South Africa,2010,Emigration,375118,male,United Kingdom,100608,Australia,78100,United States of America,42960,New Zealand,25011,Canada,20423,,,,,
824,710,South Africa,2010,Emigration,740273,total,United Kingdom,194701,Australia,155930,United States of America,83406,New Zealand,48514,Canada,40555,,,,,
825,710,South Africa,2010,Immigration,1216129,female,Zimbabwe,311521,Mozambique,195018,Lesotho,126118,United Kingdom,61951,Namibia,44550,105589,62437,169447,166634,138239
826,710,South Africa,2010,Immigration,880757,male,Zimbabwe,158901,Lesotho,105810,Mozambique,99476,United Kingdom,66630,Namibia,45858,106921,73955,240807,282733,233956
827,710,South Africa,2010,Immigration,2096886,total,Zimbabwe,470423,Mozambique,294493,Lesotho,231928,United Kingdom,128581,Namibia,90408,212510,136392,410254,449367,372195
828,710,South Africa,2015,Emigration,421456,female,United Kingdom,95365,Australia,91448,United States of America,46215,New Zealand,27272,Botswana,23906,,,,,
829,710,South Africa,2015,Emigration,441495,male,United Kingdom,104853,Australia,91922,United States of America,49999,New Zealand,29124,Canada,22839,,,,,
830,710,South Africa,2015,Emigration,862951,total,United Kingdom,200218,Australia,183370,United States of America,96214,New Zealand,56396,Canada,45353,,,,,
831,710,South Africa,2015,Immigration,2122100,female,Zimbabwe,388498,Mozambique,238112,Lesotho,152998,Namibia,76327,Malawi,76066,265556,100319,397835,373896,209519
832,710,South Africa,2015,Immigration,1694596,male,Zimbabwe,215750,Lesotho,142506,Mozambique,132235,Namibia,88231,United Kingdom,64098,242097,109075,524921,588943,330288
833,710,South Africa,2015,Immigration,3816696,total,Zimbabwe,604248,Mozambique,370347,Lesotho,295504,Namibia,164558,United Kingdom,117019,507653,209394,922756,962839,539807
834,710,South Africa,2017,Emigration,438161,female,United Kingdom,99668,Australia,95491,United States of America,47748,New Zealand,27998,Botswana,24767,,,,,
835,710,South Africa,2017,Emigration,460246,male,United Kingdom,110802,Australia,96760,United States of America,51657,New Zealand,29899,Canada,23745,,,,,
836,710,South Africa,2017,Emigration,898407,total,United Kingdom,210470,Australia,192251,United States of America,99405,New Zealand,57897,Canada,47152,,,,,
837,710,South Africa,2017,Immigration,2244421,female,Zimbabwe,417518,Mozambique,245210,Lesotho,161817,Namibia,80727,Malawi,80450,277782,92394,375340,426469,251140
838,710,South Africa,2017,Immigration,1792275,male,Zimbabwe,231867,Lesotho,150720,Mozambique,136176,Namibia,93316,United Kingdom,67792,249598,99320,491660,665164,392205
839,710,South Africa,2017,Immigration,4036696,total,Zimbabwe,649385,Mozambique,381386,Lesotho,312537,Namibia,174043,United Kingdom,123764,527380,191714,867000,1091633,643345
